encoding|code_clean|description|source|observations|alternative_code_cnf
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||764369
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||764370
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||764371
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||764372
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||764373
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||764374
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||764396
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||764397
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||764398
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||764400
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||764401
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||764402
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||764419
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||764420
atc|B01AC24|Ticagrelor|WHO Collaborating Centre for Drug Statistics Methodology||764432
atc|B01AC24|Ticagrelor|WHO Collaborating Centre for Drug Statistics Methodology||764433
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||764471
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||764625
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||764626
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||764627
atc|B01AC24|Ticagrelor|WHO Collaborating Centre for Drug Statistics Methodology||764713
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||764779
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||764780
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||764781
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||764782
atc|B01AC24|Ticagrelor|WHO Collaborating Centre for Drug Statistics Methodology||764798
atc|B01AC24|Ticagrelor|WHO Collaborating Centre for Drug Statistics Methodology||764799
atc|B01AC24|Ticagrelor|WHO Collaborating Centre for Drug Statistics Methodology||764859
atc|B01AC24|Ticagrelor|WHO Collaborating Centre for Drug Statistics Methodology||764861
atc|B01AC24|Ticagrelor|WHO Collaborating Centre for Drug Statistics Methodology||764912
atc|B01AC24|Ticagrelor|WHO Collaborating Centre for Drug Statistics Methodology||764913
atc|B03AA01|ferrous glycine sulfate|WHO Collaborating Centre for Drug Statistics Methodology||764969
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||764992
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||765109
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||765113
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||765118
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||765399
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||765403
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||765407
atc|B01AC22|Prasugrel|WHO Collaborating Centre for Drug Statistics Methodology||765459
atc|B01AC24|Ticagrelor|WHO Collaborating Centre for Drug Statistics Methodology||765478
atc|B01AC24|Ticagrelor|WHO Collaborating Centre for Drug Statistics Methodology||765481
atc|B01AC06|Acetylsalicylic acid|WHO Collaborating Centre for Drug Statistics Methodology||765585
atc|B01AB04|Dalteparin|WHO Collaborating Centre for Drug Statistics Methodology||765588
atc|B03BB01|folic acid|WHO Collaborating Centre for Drug Statistics Methodology||765592
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||765689
atc|B01AC22|Prasugrel|WHO Collaborating Centre for Drug Statistics Methodology||765762
atc|B01AC24|Ticagrelor|WHO Collaborating Centre for Drug Statistics Methodology||765771
atc|B01AC24|Ticagrelor|WHO Collaborating Centre for Drug Statistics Methodology||765772
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||766017
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||766018
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||766035
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||766103
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||766104
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||766106
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||766107
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||766108
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||766109
atc|B01AA03|Warfarin|WHO Collaborating Centre for Drug Statistics Methodology||766279
atc|B03BA01|cyanocobalamin|WHO Collaborating Centre for Drug Statistics Methodology||766551
atc|B01AC24|Ticagrelor|WHO Collaborating Centre for Drug Statistics Methodology||766801
atc|B01AC24|Ticagrelor|WHO Collaborating Centre for Drug Statistics Methodology||766803
atc|B01AC22|Prasugrel|WHO Collaborating Centre for Drug Statistics Methodology||766983
atc|B01AX05|Fondaparinux|WHO Collaborating Centre for Drug Statistics Methodology||767968
atc|B01AX05|Fondaparinux|WHO Collaborating Centre for Drug Statistics Methodology||767988
atc|B01AC06|Acetylsalicylic acid|WHO Collaborating Centre for Drug Statistics Methodology||768049
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||768125
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||768132
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||768134
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||768137
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||768466
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||768506
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||768510
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||768521
atc|B01AC24|Ticagrelor|WHO Collaborating Centre for Drug Statistics Methodology||768676
atc|B01AC24|Ticagrelor|WHO Collaborating Centre for Drug Statistics Methodology||768677
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||768852
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||768854
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||768855
atc|B01AX05|Fondaparinux|WHO Collaborating Centre for Drug Statistics Methodology||769129
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||769336
atc|B01AX05|Fondaparinux|WHO Collaborating Centre for Drug Statistics Methodology||770006
atc|B01AF02|Apixaban|WHO Collaborating Centre for Drug Statistics Methodology||770305
atc|B03AB09|ferric proteinsuccinylate|WHO Collaborating Centre for Drug Statistics Methodology||776773
atc|B03AB09|ferric proteinsuccinylate|WHO Collaborating Centre for Drug Statistics Methodology||777896
atc|B03AB09|ferric proteinsuccinylate|WHO Collaborating Centre for Drug Statistics Methodology||778019
atc|B03BA01|cyanocobalamin|WHO Collaborating Centre for Drug Statistics Methodology||780205
atc|B01AC06|Acetylsalicylic acid|WHO Collaborating Centre for Drug Statistics Methodology||783704
atc|B01AC06|Acetylsalicylic acid|WHO Collaborating Centre for Drug Statistics Methodology||783753
atc|B03BA03|hydroxocobalamin|WHO Collaborating Centre for Drug Statistics Methodology||784652
atc|B01AC05|Ticlopidine|WHO Collaborating Centre for Drug Statistics Methodology||786053
atc|B01AC05|Ticlopidine|WHO Collaborating Centre for Drug Statistics Methodology||786061
atc|B03BB01|folic acid|WHO Collaborating Centre for Drug Statistics Methodology||794222
atc|B03BA01|cyanocobalamin|WHO Collaborating Centre for Drug Statistics Methodology||798462
atc|B03AA01|ferrous glycine sulfate|WHO Collaborating Centre for Drug Statistics Methodology||803502
atc|B03AB09|ferric proteinsuccinylate|WHO Collaborating Centre for Drug Statistics Methodology||810226
atc|B01AC05|Ticlopidine|WHO Collaborating Centre for Drug Statistics Methodology||811539
atc|B01AB10|Tinzaparin|WHO Collaborating Centre for Drug Statistics Methodology||812115
atc|B01AB10|Tinzaparin|WHO Collaborating Centre for Drug Statistics Methodology||814863
atc|B01AB10|Tinzaparin|WHO Collaborating Centre for Drug Statistics Methodology||814897
atc|B01AB10|Tinzaparin|WHO Collaborating Centre for Drug Statistics Methodology||814905
atc|B01AB10|Tinzaparin|WHO Collaborating Centre for Drug Statistics Methodology||814970
atc|B01AC05|Ticlopidine|WHO Collaborating Centre for Drug Statistics Methodology||816082
atc|B01AC05|Ticlopidine|WHO Collaborating Centre for Drug Statistics Methodology||823500
atc|B01AA07|Acenocumarol|WHO Collaborating Centre for Drug Statistics Methodology||824565
atc|B01AC05|Ticlopidine|WHO Collaborating Centre for Drug Statistics Methodology||829242
atc|B01AC05|Ticlopidine|WHO Collaborating Centre for Drug Statistics Methodology||830158
atc|B03AA07|ferrous sulfate|WHO Collaborating Centre for Drug Statistics Methodology||832444
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||837369
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||837401
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||837591
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||837765
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||837773
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||838243
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||838276
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||838656
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||838953
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||839258
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||839274
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||839407
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||839423
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||839431
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||839944
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||839977
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||840041
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||840074
atc|B03BA51|cyanocobalamin, combinations|WHO Collaborating Centre for Drug Statistics Methodology||840199
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||840215
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||840223
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||840322
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||840561
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||840637
atc|B01AC06|Acetylsalicylic acid|WHO Collaborating Centre for Drug Statistics Methodology||841056
atc|B01AC06|Acetylsalicylic acid|WHO Collaborating Centre for Drug Statistics Methodology||841288
atc|B01AC06|Acetylsalicylic acid|WHO Collaborating Centre for Drug Statistics Methodology||841304
atc|B01AC06|Acetylsalicylic acid|WHO Collaborating Centre for Drug Statistics Methodology||841338
atc|B03AA03|ferrous gluconate|WHO Collaborating Centre for Drug Statistics Methodology||846428
atc|B01AC06|Acetylsalicylic acid|WHO Collaborating Centre for Drug Statistics Methodology||858118
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||859512
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||859538
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||859546
atc|B03BA51|cyanocobalamin, combinations|WHO Collaborating Centre for Drug Statistics Methodology||866152
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||866616
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||868778
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||868794
atc|B03AA07|ferrous sulfate|WHO Collaborating Centre for Drug Statistics Methodology||869180
atc|B03AA01|ferrous glycine sulfate|WHO Collaborating Centre for Drug Statistics Methodology||870261
atc|B01AA03|Warfarin|WHO Collaborating Centre for Drug Statistics Methodology||870345
atc|B01AA03|Warfarin|WHO Collaborating Centre for Drug Statistics Methodology||870352
atc|B01AA03|Warfarin|WHO Collaborating Centre for Drug Statistics Methodology||870428
atc|B03AA03|ferrous gluconate|WHO Collaborating Centre for Drug Statistics Methodology||873448
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||874594
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||874644
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||874933
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||874941
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||875070
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||875088
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||875138
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||875153
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||875161
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||875195
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||875211
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||875286
atc|B01AB04|Dalteparin|WHO Collaborating Centre for Drug Statistics Methodology||877902
atc|B01AB04|Dalteparin|WHO Collaborating Centre for Drug Statistics Methodology||878272
atc|B01AB04|Dalteparin|WHO Collaborating Centre for Drug Statistics Methodology||878603
atc|B01AB04|Dalteparin|WHO Collaborating Centre for Drug Statistics Methodology||878629
atc|B01AB04|Dalteparin|WHO Collaborating Centre for Drug Statistics Methodology||879056
atc|B01AB04|Dalteparin|WHO Collaborating Centre for Drug Statistics Methodology||879072
atc|B01AB04|Dalteparin|WHO Collaborating Centre for Drug Statistics Methodology||879080
atc|B01AB04|Dalteparin|WHO Collaborating Centre for Drug Statistics Methodology||879098
atc|B01AB04|Dalteparin|WHO Collaborating Centre for Drug Statistics Methodology||879114
atc|B01AB04|Dalteparin|WHO Collaborating Centre for Drug Statistics Methodology||879205
atc|B01AB04|Dalteparin|WHO Collaborating Centre for Drug Statistics Methodology||882167
atc|B01AB04|Dalteparin|WHO Collaborating Centre for Drug Statistics Methodology||882183
atc|B01AB04|Dalteparin|WHO Collaborating Centre for Drug Statistics Methodology||882191
atc|B01AB04|Dalteparin|WHO Collaborating Centre for Drug Statistics Methodology||882670
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||882985
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||882993
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||883066
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||883074
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||883082
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||883090
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||883124
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||883140
atc|B01AC06|Acetylsalicylic acid|WHO Collaborating Centre for Drug Statistics Methodology||884049
atc|B01AC06|Acetylsalicylic acid|WHO Collaborating Centre for Drug Statistics Methodology||885251
atc|B03AB09|ferric proteinsuccinylate|WHO Collaborating Centre for Drug Statistics Methodology||889931
atc|B01AA03|Warfarin|WHO Collaborating Centre for Drug Statistics Methodology||893552
atc|B01AA03|Warfarin|WHO Collaborating Centre for Drug Statistics Methodology||893644
atc|B01AA03|Warfarin|WHO Collaborating Centre for Drug Statistics Methodology||893651
atc|B01AC05|Ticlopidine|WHO Collaborating Centre for Drug Statistics Methodology||897710
atc|B01AC05|Ticlopidine|WHO Collaborating Centre for Drug Statistics Methodology||897934
atc|B01AX05|Fondaparinux|WHO Collaborating Centre for Drug Statistics Methodology||897983
atc|B01AB11|Bemiparin|WHO Collaborating Centre for Drug Statistics Methodology||912535
atc|B01AC05|Ticlopidine|WHO Collaborating Centre for Drug Statistics Methodology||916148
atc|B01AC05|Ticlopidine|WHO Collaborating Centre for Drug Statistics Methodology||916155
atc|B01AB11|Bemiparin|WHO Collaborating Centre for Drug Statistics Methodology||917419
atc|B01AB11|Bemiparin|WHO Collaborating Centre for Drug Statistics Methodology||917427
atc|B03BA04|cobamamide|WHO Collaborating Centre for Drug Statistics Methodology||928796
atc|B01AC06|Acetylsalicylic acid|WHO Collaborating Centre for Drug Statistics Methodology||928812
atc|B03BA04|cobamamide|WHO Collaborating Centre for Drug Statistics Methodology||929612
atc|B01AC06|Acetylsalicylic acid|WHO Collaborating Centre for Drug Statistics Methodology||936526
atc|B01AC06|Acetylsalicylic acid|WHO Collaborating Centre for Drug Statistics Methodology||936534
atc|B03BB01|folic acid|WHO Collaborating Centre for Drug Statistics Methodology||939579
atc|B03BB01|folic acid|WHO Collaborating Centre for Drug Statistics Methodology||941401
atc|B01AC05|Ticlopidine|WHO Collaborating Centre for Drug Statistics Methodology||946897
atc|B01AC05|Ticlopidine|WHO Collaborating Centre for Drug Statistics Methodology||946913
atc|B01AB11|Bemiparin|WHO Collaborating Centre for Drug Statistics Methodology||949438
atc|B01AB11|Bemiparin|WHO Collaborating Centre for Drug Statistics Methodology||957902
atc|B01AC05|Ticlopidine|WHO Collaborating Centre for Drug Statistics Methodology||961011
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||991927
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||991935
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||991950
atc|B01AB04|Dalteparin|WHO Collaborating Centre for Drug Statistics Methodology||992370
atc|B01AB04|Dalteparin|WHO Collaborating Centre for Drug Statistics Methodology||992388
atc|B01AB04|Dalteparin|WHO Collaborating Centre for Drug Statistics Methodology||993642
atc|B01AB04|Dalteparin|WHO Collaborating Centre for Drug Statistics Methodology||993659
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||995860
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||995878
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||995944
atc|B03AA10|ferrous ascorbate|WHO Collaborating Centre for Drug Statistics Methodology||996058
atc|B01AC06|Acetylsalicylic acid|WHO Collaborating Centre for Drug Statistics Methodology||996306
atc|B01AC05|Ticlopidine|WHO Collaborating Centre for Drug Statistics Methodology||998682
atc|B01AA07|Acenocumarol|WHO Collaborating Centre for Drug Statistics Methodology||999565
atc|B01AC05|Ticlopidine|WHO Collaborating Centre for Drug Statistics Methodology||999703
atc|B01AF04|Edoxaban|WHO Collaborating Centre for Drug Statistics Methodology||
atc|B03AA02|ferrous fumarate|WHO Collaborating Centre for Drug Statistics Methodology||
atc|B03AA04|ferrous carbonate|WHO Collaborating Centre for Drug Statistics Methodology||
atc|B03AA05|ferrous chloride|WHO Collaborating Centre for Drug Statistics Methodology||
atc|B03AA06|ferrous succinate|WHO Collaborating Centre for Drug Statistics Methodology||
atc|B03AA08|ferrous tartrate|WHO Collaborating Centre for Drug Statistics Methodology||
atc|B03AA09|ferrous aspartate|WHO Collaborating Centre for Drug Statistics Methodology||
atc|B03AA11|ferrous iodine|WHO Collaborating Centre for Drug Statistics Methodology||
atc|B03AA12|ferrous sodium citrate|WHO Collaborating Centre for Drug Statistics Methodology||
atc|B03AB01|ferric sodium citrate|WHO Collaborating Centre for Drug Statistics Methodology||
atc|B03AB03|sodium feredetate|WHO Collaborating Centre for Drug Statistics Methodology||
atc|B03AB04|ferric hydroxide|WHO Collaborating Centre for Drug Statistics Methodology||
atc|B03AB05|ferric oxide polymaltose complexes|WHO Collaborating Centre for Drug Statistics Methodology||
atc|B03AB07|chondroitin sulfate-iron complex|WHO Collaborating Centre for Drug Statistics Methodology||
atc|B03AB08|ferric acetyl transferrin|WHO Collaborating Centre for Drug Statistics Methodology||
atc|B03AD01|ferrous amino acid complex and folic acid|WHO Collaborating Centre for Drug Statistics Methodology||
atc|B03AD04|ferric oxide polymaltose complexes and folic acid|WHO Collaborating Centre for Drug Statistics Methodology||
atc|B03AE01|iron, vitamin B12 and folic acid|WHO Collaborating Centre for Drug Statistics Methodology||
atc|B03AE02|iron, multivitamins and folic acid|WHO Collaborating Centre for Drug Statistics Methodology||
atc|B03AE04|iron, multivitamins and minerals|WHO Collaborating Centre for Drug Statistics Methodology||
atc|B03BA02|cyanocobalamin tannin complex|WHO Collaborating Centre for Drug Statistics Methodology||
atc|B03BA53|hydroxocobalamin, combinations|WHO Collaborating Centre for Drug Statistics Methodology||
