encoding|code_clean|description|source|observations|alternative_code_cnf
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||715828
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||715829
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||715837
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||715840
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||715841
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||715842
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||715843
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||716050
atc|B03AB10|ferric maltol|WHO Collaborating Centre for Drug Statistics Methodology||716119
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||716604
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||716605
atc|B02AA01|Aminocaproic acid|WHO Collaborating Centre for Drug Statistics Methodology||718080
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||719275
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||719277
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||719281
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||719284
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||719285
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||719287
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||719288
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||719289
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||719291
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||719295
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||719296
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||719298
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||719301
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||719302
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||719304
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||719306
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||719308
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||719311
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||719333
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||719335
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||719340
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||719349
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||719350
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||719352
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||719353
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||719354
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||719356
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||719359
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||719360
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||719362
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||719365
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||719366
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||719368
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||719370
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||719372
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||719374
atc|B02BD04|coagulation factor IX|WHO Collaborating Centre for Drug Statistics Methodology||719685
atc|B02BD04|coagulation factor IX|WHO Collaborating Centre for Drug Statistics Methodology||719686
atc|B02BD04|coagulation factor IX|WHO Collaborating Centre for Drug Statistics Methodology||719687
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||720318
atc|B01AB11|Bemiparin|WHO Collaborating Centre for Drug Statistics Methodology||720407
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||720520
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||720521
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||720522
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||720523
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||720563
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||720564
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||720566
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||720567
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||720568
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||720569
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||720570
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||720571
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||720572
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||720574
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||720575
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||720576
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||720577
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||720578
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||720579
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||720580
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||720582
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||720583
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||720584
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||720585
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||720586
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||720587
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||720588
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||720589
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||720590
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||720591
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||720592
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||720593
atc|B01AC05|Ticlopidine|WHO Collaborating Centre for Drug Statistics Methodology||720672
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||720967
atc|B01AC22|Prasugrel|WHO Collaborating Centre for Drug Statistics Methodology||720970
atc|B01AC22|Prasugrel|WHO Collaborating Centre for Drug Statistics Methodology||720971
atc|B01AC22|Prasugrel|WHO Collaborating Centre for Drug Statistics Methodology||721665
atc|B01AC22|Prasugrel|WHO Collaborating Centre for Drug Statistics Methodology||721666
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||722008
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||722010
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||722011
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||722013
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||722364
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||722366
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||722373
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||722376
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||722377
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||722379
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||722380
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||722382
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||722383
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||722385
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||722386
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||722388
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||722454
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||722478
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||722479
atc|B02AB02|Alfa1 antitrypsin|WHO Collaborating Centre for Drug Statistics Methodology||723374
atc|B02AA02|Tranexamic acid|WHO Collaborating Centre for Drug Statistics Methodology||723612
atc|B01AC22|Prasugrel|WHO Collaborating Centre for Drug Statistics Methodology||723674
atc|B01AC22|Prasugrel|WHO Collaborating Centre for Drug Statistics Methodology||723675
atc|B01AC06|Acetylsalicylic acid|WHO Collaborating Centre for Drug Statistics Methodology||723798
atc|B01AC22|Prasugrel|WHO Collaborating Centre for Drug Statistics Methodology||723807
atc|B01AC22|Prasugrel|WHO Collaborating Centre for Drug Statistics Methodology||723808
atc|B03BA01|cyanocobalamin|WHO Collaborating Centre for Drug Statistics Methodology||723809
atc|B01AC22|Prasugrel|WHO Collaborating Centre for Drug Statistics Methodology||723869
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||723914
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||723915
atc|B02BD03|factor VIII inhibitor bypassing activity|WHO Collaborating Centre for Drug Statistics Methodology||724052
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||724240
atc|B03AC|Iron, parenteral preparations|WHO Collaborating Centre for Drug Statistics Methodology||724316
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||724318
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||724319
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||724320
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||724321
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||724473
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||724474
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||724475
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||724476
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||724477
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||724478
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||724479
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||724528
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||724548
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||724593
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||724594
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||724624
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||724625
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||724626
atc|B01AC22|Prasugrel|WHO Collaborating Centre for Drug Statistics Methodology||724659
atc|B01AC22|Prasugrel|WHO Collaborating Centre for Drug Statistics Methodology||724774
atc|B01AC22|Prasugrel|WHO Collaborating Centre for Drug Statistics Methodology||724775
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||724780
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||724782
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||724784
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||724785
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||725067
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||725093
atc|B02AA01|Aminocaproic acid|WHO Collaborating Centre for Drug Statistics Methodology||725242
atc|B02AA01|Aminocaproic acid|WHO Collaborating Centre for Drug Statistics Methodology||725259
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||725293
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||725294
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||725295
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||725296
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||725449
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||725453
atc|B01AC22|Prasugrel|WHO Collaborating Centre for Drug Statistics Methodology||725458
atc|B03BB01|folic acid|WHO Collaborating Centre for Drug Statistics Methodology||725579
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||725830
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||725831
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||725832
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||725833
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||725834
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||725835
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||725836
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||725837
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||725839
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||725840
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||725841
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||725842
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||725843
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||725844
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||725845
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||725846
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||725847
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||725848
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||726210
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||726258
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||726263
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||726264
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||726277
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||726278
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||726428
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||726429
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||726432
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||726500
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||726501
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||726502
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||726503
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||726573
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||726574
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||726575
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||726576
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||726577
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||726578
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||726579
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||726580
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||726581
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||726582
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||726583
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||726584
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||726585
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||726586
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||726865
atc|B02AB02|Alfa1 antitrypsin|WHO Collaborating Centre for Drug Statistics Methodology||727261
atc|B02AB02|Alfa1 antitrypsin|WHO Collaborating Centre for Drug Statistics Methodology||727262
atc|B01AC22|Prasugrel|WHO Collaborating Centre for Drug Statistics Methodology||727357
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||727427
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||727590
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||727844
atc|B02BD04|coagulation factor IX|WHO Collaborating Centre for Drug Statistics Methodology||728176
atc|B02BD04|coagulation factor IX|WHO Collaborating Centre for Drug Statistics Methodology||728177
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||728412
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||728414
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||728416
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||728419
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||728421
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||728423
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||728668
atc|B03XA06|luspatercept|WHO Collaborating Centre for Drug Statistics Methodology||728878
atc|B03XA06|luspatercept|WHO Collaborating Centre for Drug Statistics Methodology||728879
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||729173
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||729329
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||729368
atc|B02AA02|Tranexamic acid|WHO Collaborating Centre for Drug Statistics Methodology||729613
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||729683
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||729684
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||729685
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||729686
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||729687
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||729688
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||729689
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||729690
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||729691
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||729692
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||729693
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||729694
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||729695
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||729696
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||729697
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||729698
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||729700
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||729761
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||730290
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||730292
atc|B01AC24|Ticagrelor|WHO Collaborating Centre for Drug Statistics Methodology||730311
atc|B01AC24|Ticagrelor|WHO Collaborating Centre for Drug Statistics Methodology||730312
atc|B02BD04|coagulation factor IX|WHO Collaborating Centre for Drug Statistics Methodology||730334
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||730494
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||730495
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||730496
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||730497
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||730498
atc|B01AC24|Ticagrelor|WHO Collaborating Centre for Drug Statistics Methodology||730559
atc|B01AC24|Ticagrelor|WHO Collaborating Centre for Drug Statistics Methodology||730560
atc|B03BA01|cyanocobalamin|WHO Collaborating Centre for Drug Statistics Methodology||730889
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||731061
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||731062
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||731063
atc|B01AC22|Prasugrel|WHO Collaborating Centre for Drug Statistics Methodology||731110
atc|B01AC22|Prasugrel|WHO Collaborating Centre for Drug Statistics Methodology||731111
atc|B03XA01|erythropoietin|WHO Collaborating Centre for Drug Statistics Methodology||731332
atc|B01AC06|Acetylsalicylic acid|WHO Collaborating Centre for Drug Statistics Methodology||731447
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||731459
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||731460
atc|B01AC24|Ticagrelor|WHO Collaborating Centre for Drug Statistics Methodology||731491
atc|B01AC24|Ticagrelor|WHO Collaborating Centre for Drug Statistics Methodology||731492
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||731595
atc|B03XA05|roxadustat|WHO Collaborating Centre for Drug Statistics Methodology||731598
atc|B03XA05|roxadustat|WHO Collaborating Centre for Drug Statistics Methodology||731600
atc|B03XA05|roxadustat|WHO Collaborating Centre for Drug Statistics Methodology||731601
atc|B03XA05|roxadustat|WHO Collaborating Centre for Drug Statistics Methodology||731602
atc|B03XA05|roxadustat|WHO Collaborating Centre for Drug Statistics Methodology||731603
atc|B01AF02|Apixaban|WHO Collaborating Centre for Drug Statistics Methodology||731611
atc|B01AF02|Apixaban|WHO Collaborating Centre for Drug Statistics Methodology||731613
atc|B01AF02|Apixaban|WHO Collaborating Centre for Drug Statistics Methodology||731841
atc|B01AF02|Apixaban|WHO Collaborating Centre for Drug Statistics Methodology||731842
atc|B03BB01|folic acid|WHO Collaborating Centre for Drug Statistics Methodology||732205
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||732225
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||732240
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||732246
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||732251
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||732282
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||732314
atc|B01AC24|Ticagrelor|WHO Collaborating Centre for Drug Statistics Methodology||732506
atc|B01AC24|Ticagrelor|WHO Collaborating Centre for Drug Statistics Methodology||732508
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||732787
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||732863
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||732864
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||732865
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||732866
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||732867
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||732868
atc|B01AF02|Apixaban|WHO Collaborating Centre for Drug Statistics Methodology||733026
atc|B01AF02|Apixaban|WHO Collaborating Centre for Drug Statistics Methodology||733027
atc|B01AF02|Apixaban|WHO Collaborating Centre for Drug Statistics Methodology||733029
atc|B01AF02|Apixaban|WHO Collaborating Centre for Drug Statistics Methodology||733052
atc|B01AF02|Apixaban|WHO Collaborating Centre for Drug Statistics Methodology||733053
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||733060
atc|B02AA02|Tranexamic acid|WHO Collaborating Centre for Drug Statistics Methodology||733089
atc|B02AA02|Tranexamic acid|WHO Collaborating Centre for Drug Statistics Methodology||733090
atc|B01AC06|Acetylsalicylic acid|WHO Collaborating Centre for Drug Statistics Methodology||733224
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||734012
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||734534
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||734540
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||734544
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||734545
atc|B01AC22|Prasugrel|WHO Collaborating Centre for Drug Statistics Methodology||737600
atc|B03XA01|erythropoietin|WHO Collaborating Centre for Drug Statistics Methodology||737908
atc|B01AB10|Tinzaparin|WHO Collaborating Centre for Drug Statistics Methodology||745190
atc|B01AB10|Tinzaparin|WHO Collaborating Centre for Drug Statistics Methodology||745216
atc|B01AB10|Tinzaparin|WHO Collaborating Centre for Drug Statistics Methodology||745422
