encoding,code,code_clean,description,Tipo código,Inclusión/Exclusión,Cohort,Subcohort,p_type_cd,d_type_cd,observations,comments
ICD-10,021309F,021309F,"Derivación de arteria abdominal a arteria coronaria, cuatro o más arterias, con tejido venoso autólogo, abordaje abierto",Procedimiento,E,Cirugía Valvular Cardíaca,,,,"Definición clínica de Intervenciones Valvulares Cardiacas: Episodios programados con intervención de reparación o sustitución valvular cardiaca (mitral, aórtica, tricúspidea o pulmonar) con abordaje abierto. Incluye también las cirugías. Se excluyen aquellos episodios que además tienen un procedimiento de trasplante de corazón o bypass, endocarditis y TAVI (Transcateter aortic valve implantation)",
ICD-10,021309W,021309W,"Derivación de aorta a arteria coronaria, cuatro o más arterias, con tejido venoso autólogo, abordaje abierto",Procedimiento,E,Cirugía Valvular Cardíaca,,,,"Definición clínica de Intervenciones Valvulares Cardiacas: Episodios programados con intervención de reparación o sustitución valvular cardiaca (mitral, aórtica, tricúspidea o pulmonar) con abordaje abierto. Incluye también las cirugías. Se excluyen aquellos episodios que además tienen un procedimiento de trasplante de corazón o bypass, endocarditis y TAVI (Transcateter aortic valve implantation)",
ICD-10,02130A3,02130A3,"Derivación de arteria coronaria a arteria coronaria, cuatro o más arterias, con tejido arterial autólogo, abordaje abierto",Procedimiento,E,Cirugía Valvular Cardíaca,,,,"Definición clínica de Intervenciones Valvulares Cardiacas: Episodios programados con intervención de reparación o sustitución valvular cardiaca (mitral, aórtica, tricúspidea o pulmonar) con abordaje abierto. Incluye también las cirugías. Se excluyen aquellos episodios que además tienen un procedimiento de trasplante de corazón o bypass, endocarditis y TAVI (Transcateter aortic valve implantation)",
ICD-10,02130A8,02130A8,"Derivación de mamaria interna, derecha a arteria coronaria, cuatro o más arterias, con tejido arterial autólogo, abordaje abierto",Procedimiento,E,Cirugía Valvular Cardíaca,,,,"Definición clínica de Intervenciones Valvulares Cardiacas: Episodios programados con intervención de reparación o sustitución valvular cardiaca (mitral, aórtica, tricúspidea o pulmonar) con abordaje abierto. Incluye también las cirugías. Se excluyen aquellos episodios que además tienen un procedimiento de trasplante de corazón o bypass, endocarditis y TAVI (Transcateter aortic valve implantation)",
ICD-10,02130A9,02130A9,"Derivación de mamaria interna, izquierda a arteria coronaria, cuatro o más arterias, con tejido arterial autólogo, abordaje abierto",Procedimiento,E,Cirugía Valvular Cardíaca,,,,"Definición clínica de Intervenciones Valvulares Cardiacas: Episodios programados con intervención de reparación o sustitución valvular cardiaca (mitral, aórtica, tricúspidea o pulmonar) con abordaje abierto. Incluye también las cirugías. Se excluyen aquellos episodios que además tienen un procedimiento de trasplante de corazón o bypass, endocarditis y TAVI (Transcateter aortic valve implantation)",
ICD-10,02130AC,02130AC,"Derivación de arteria torácica a arteria coronaria, cuatro o más arterias, con tejido arterial autólogo, abordaje abierto",Procedimiento,E,Cirugía Valvular Cardíaca,,,,"Definición clínica de Intervenciones Valvulares Cardiacas: Episodios programados con intervención de reparación o sustitución valvular cardiaca (mitral, aórtica, tricúspidea o pulmonar) con abordaje abierto. Incluye también las cirugías. Se excluyen aquellos episodios que además tienen un procedimiento de trasplante de corazón o bypass, endocarditis y TAVI (Transcateter aortic valve implantation)",
ICD-10,02130AF,02130AF,"Derivación de arteria abdominal a arteria coronaria, cuatro o más arterias, con tejido arterial autólogo, abordaje abierto",Procedimiento,E,Cirugía Valvular Cardíaca,,,,"Definición clínica de Intervenciones Valvulares Cardiacas: Episodios programados con intervención de reparación o sustitución valvular cardiaca (mitral, aórtica, tricúspidea o pulmonar) con abordaje abierto. Incluye también las cirugías. Se excluyen aquellos episodios que además tienen un procedimiento de trasplante de corazón o bypass, endocarditis y TAVI (Transcateter aortic valve implantation)",
ICD-10,02130AW,02130AW,"Derivación de aorta a arteria coronaria, cuatro o más arterias, con tejido arterial autólogo, abordaje abierto",Procedimiento,E,Cirugía Valvular Cardíaca,,,,"Definición clínica de Intervenciones Valvulares Cardiacas: Episodios programados con intervención de reparación o sustitución valvular cardiaca (mitral, aórtica, tricúspidea o pulmonar) con abordaje abierto. Incluye también las cirugías. Se excluyen aquellos episodios que además tienen un procedimiento de trasplante de corazón o bypass, endocarditis y TAVI (Transcateter aortic valve implantation)",
ICD-10,02130J3,02130J3,"Derivación de arteria coronaria a arteria coronaria, cuatro o más arterias, con sustituto sintético, abordaje abierto",Procedimiento,E,Cirugía Valvular Cardíaca,,,,"Definición clínica de Intervenciones Valvulares Cardiacas: Episodios programados con intervención de reparación o sustitución valvular cardiaca (mitral, aórtica, tricúspidea o pulmonar) con abordaje abierto. Incluye también las cirugías. Se excluyen aquellos episodios que además tienen un procedimiento de trasplante de corazón o bypass, endocarditis y TAVI (Transcateter aortic valve implantation)",
ICD-10,02130J8,02130J8,"Derivación de mamaria interna, derecha a arteria coronaria, cuatro o más arterias, con sustituto sintético, abordaje abierto",Procedimiento,E,Cirugía Valvular Cardíaca,,,,"Definición clínica de Intervenciones Valvulares Cardiacas: Episodios programados con intervención de reparación o sustitución valvular cardiaca (mitral, aórtica, tricúspidea o pulmonar) con abordaje abierto. Incluye también las cirugías. Se excluyen aquellos episodios que además tienen un procedimiento de trasplante de corazón o bypass, endocarditis y TAVI (Transcateter aortic valve implantation)",
ICD-10,02130J9,02130J9,"Derivación de mamaria interna, izquierda a arteria coronaria, cuatro o más arterias, con sustituto sintético, abordaje abierto",Procedimiento,E,Cirugía Valvular Cardíaca,,,,"Definición clínica de Intervenciones Valvulares Cardiacas: Episodios programados con intervención de reparación o sustitución valvular cardiaca (mitral, aórtica, tricúspidea o pulmonar) con abordaje abierto. Incluye también las cirugías. Se excluyen aquellos episodios que además tienen un procedimiento de trasplante de corazón o bypass, endocarditis y TAVI (Transcateter aortic valve implantation)",
ICD-10,02130JC,02130JC,"Derivación de arteria torácica a arteria coronaria, cuatro o más arterias, con sustituto sintético, abordaje abierto",Procedimiento,E,Cirugía Valvular Cardíaca,,,,"Definición clínica de Intervenciones Valvulares Cardiacas: Episodios programados con intervención de reparación o sustitución valvular cardiaca (mitral, aórtica, tricúspidea o pulmonar) con abordaje abierto. Incluye también las cirugías. Se excluyen aquellos episodios que además tienen un procedimiento de trasplante de corazón o bypass, endocarditis y TAVI (Transcateter aortic valve implantation)",
ICD-10,02130JF,02130JF,"Derivación de arteria abdominal a arteria coronaria, cuatro o más arterias, con sustituto sintético, abordaje abierto",Procedimiento,E,Cirugía Valvular Cardíaca,,,,"Definición clínica de Intervenciones Valvulares Cardiacas: Episodios programados con intervención de reparación o sustitución valvular cardiaca (mitral, aórtica, tricúspidea o pulmonar) con abordaje abierto. Incluye también las cirugías. Se excluyen aquellos episodios que además tienen un procedimiento de trasplante de corazón o bypass, endocarditis y TAVI (Transcateter aortic valve implantation)",
ICD-10,02130JW,02130JW,"Derivación de aorta a arteria coronaria, cuatro o más arterias, con sustituto sintético, abordaje abierto",Procedimiento,E,Cirugía Valvular Cardíaca,,,,"Definición clínica de Intervenciones Valvulares Cardiacas: Episodios programados con intervención de reparación o sustitución valvular cardiaca (mitral, aórtica, tricúspidea o pulmonar) con abordaje abierto. Incluye también las cirugías. Se excluyen aquellos episodios que además tienen un procedimiento de trasplante de corazón o bypass, endocarditis y TAVI (Transcateter aortic valve implantation)",
ICD-10,02130K3,02130K3,"Derivación de arteria coronaria a arteria coronaria, cuatro o más arterias, con sustituto de tejido no autólogo, abordaje abierto",Procedimiento,E,Cirugía Valvular Cardíaca,,,,"Definición clínica de Intervenciones Valvulares Cardiacas: Episodios programados con intervención de reparación o sustitución valvular cardiaca (mitral, aórtica, tricúspidea o pulmonar) con abordaje abierto. Incluye también las cirugías. Se excluyen aquellos episodios que además tienen un procedimiento de trasplante de corazón o bypass, endocarditis y TAVI (Transcateter aortic valve implantation)",
ICD-10,02130K8,02130K8,"Derivación de mamaria interna, derecha a arteria coronaria, cuatro o más arterias, con sustituto de tejido no autólogo, abordaje abierto",Procedimiento,E,Cirugía Valvular Cardíaca,,,,"Definición clínica de Intervenciones Valvulares Cardiacas: Episodios programados con intervención de reparación o sustitución valvular cardiaca (mitral, aórtica, tricúspidea o pulmonar) con abordaje abierto. Incluye también las cirugías. Se excluyen aquellos episodios que además tienen un procedimiento de trasplante de corazón o bypass, endocarditis y TAVI (Transcateter aortic valve implantation)",
ICD-10,02130K9,02130K9,"Derivación de mamaria interna, izquierda a arteria coronaria, cuatro o más arterias, con sustituto de tejido no autólogo, abordaje abierto",Procedimiento,E,Cirugía Valvular Cardíaca,,,,"Definición clínica de Intervenciones Valvulares Cardiacas: Episodios programados con intervención de reparación o sustitución valvular cardiaca (mitral, aórtica, tricúspidea o pulmonar) con abordaje abierto. Incluye también las cirugías. Se excluyen aquellos episodios que además tienen un procedimiento de trasplante de corazón o bypass, endocarditis y TAVI (Transcateter aortic valve implantation)",
ICD-10,02130KC,02130KC,"Derivación de arteria torácica a arteria coronaria, cuatro o más arterias, con sustituto de tejido no autólogo, abordaje abierto",Procedimiento,E,Cirugía Valvular Cardíaca,,,,"Definición clínica de Intervenciones Valvulares Cardiacas: Episodios programados con intervención de reparación o sustitución valvular cardiaca (mitral, aórtica, tricúspidea o pulmonar) con abordaje abierto. Incluye también las cirugías. Se excluyen aquellos episodios que además tienen un procedimiento de trasplante de corazón o bypass, endocarditis y TAVI (Transcateter aortic valve implantation)",
ICD-10,02130KF,02130KF,"Derivación de arteria abdominal a arteria coronaria, cuatro o más arterias, con sustituto de tejido no autólogo, abordaje abierto",Procedimiento,E,Cirugía Valvular Cardíaca,,,,"Definición clínica de Intervenciones Valvulares Cardiacas: Episodios programados con intervención de reparación o sustitución valvular cardiaca (mitral, aórtica, tricúspidea o pulmonar) con abordaje abierto. Incluye también las cirugías. Se excluyen aquellos episodios que además tienen un procedimiento de trasplante de corazón o bypass, endocarditis y TAVI (Transcateter aortic valve implantation)",
ICD-10,02130KW,02130KW,"Derivación de aorta a arteria coronaria, cuatro o más arterias, con sustituto de tejido no autólogo, abordaje abierto",Procedimiento,E,Cirugía Valvular Cardíaca,,,,"Definición clínica de Intervenciones Valvulares Cardiacas: Episodios programados con intervención de reparación o sustitución valvular cardiaca (mitral, aórtica, tricúspidea o pulmonar) con abordaje abierto. Incluye también las cirugías. Se excluyen aquellos episodios que además tienen un procedimiento de trasplante de corazón o bypass, endocarditis y TAVI (Transcateter aortic valve implantation)",
ICD-10,02130Z3,02130Z3,"Derivación de arteria coronaria a arteria coronaria, cuatro o más arterias, abordaje abierto",Procedimiento,E,Cirugía Valvular Cardíaca,,,,"Definición clínica de Intervenciones Valvulares Cardiacas: Episodios programados con intervención de reparación o sustitución valvular cardiaca (mitral, aórtica, tricúspidea o pulmonar) con abordaje abierto. Incluye también las cirugías. Se excluyen aquellos episodios que además tienen un procedimiento de trasplante de corazón o bypass, endocarditis y TAVI (Transcateter aortic valve implantation)",
ICD-10,02130Z8,02130Z8,"Derivación de mamaria interna, derecha a arteria coronaria, cuatro o más arterias, abordaje abierto",Procedimiento,E,Cirugía Valvular Cardíaca,,,,"Definición clínica de Intervenciones Valvulares Cardiacas: Episodios programados con intervención de reparación o sustitución valvular cardiaca (mitral, aórtica, tricúspidea o pulmonar) con abordaje abierto. Incluye también las cirugías. Se excluyen aquellos episodios que además tienen un procedimiento de trasplante de corazón o bypass, endocarditis y TAVI (Transcateter aortic valve implantation)",
ICD-10,02130Z9,02130Z9,"Derivación de mamaria interna, izquierda a arteria coronaria, cuatro o más arterias, abordaje abierto",Procedimiento,E,Cirugía Valvular Cardíaca,,,,"Definición clínica de Intervenciones Valvulares Cardiacas: Episodios programados con intervención de reparación o sustitución valvular cardiaca (mitral, aórtica, tricúspidea o pulmonar) con abordaje abierto. Incluye también las cirugías. Se excluyen aquellos episodios que además tienen un procedimiento de trasplante de corazón o bypass, endocarditis y TAVI (Transcateter aortic valve implantation)",
ICD-10,02130ZC,02130ZC,"Derivación de arteria torácica a arteria coronaria, cuatro o más arterias, abordaje abierto",Procedimiento,E,Cirugía Valvular Cardíaca,,,,"Definición clínica de Intervenciones Valvulares Cardiacas: Episodios programados con intervención de reparación o sustitución valvular cardiaca (mitral, aórtica, tricúspidea o pulmonar) con abordaje abierto. Incluye también las cirugías. Se excluyen aquellos episodios que además tienen un procedimiento de trasplante de corazón o bypass, endocarditis y TAVI (Transcateter aortic valve implantation)",
ICD-10,02130ZF,02130ZF,"Derivación de arteria abdominal a arteria coronaria, cuatro o más arterias, abordaje abierto",Procedimiento,E,Cirugía Valvular Cardíaca,,,,"Definición clínica de Intervenciones Valvulares Cardiacas: Episodios programados con intervención de reparación o sustitución valvular cardiaca (mitral, aórtica, tricúspidea o pulmonar) con abordaje abierto. Incluye también las cirugías. Se excluyen aquellos episodios que además tienen un procedimiento de trasplante de corazón o bypass, endocarditis y TAVI (Transcateter aortic valve implantation)",
ICD-10,0213344,0213344,"Derivación de vena coronaria a arteria coronaria, cuatro o más arterias, con dispositivo intraluminal, liberador de fármaco, abordaje percutáneo",Procedimiento,E,Cirugía Valvular Cardíaca,,,,"Definición clínica de Intervenciones Valvulares Cardiacas: Episodios programados con intervención de reparación o sustitución valvular cardiaca (mitral, aórtica, tricúspidea o pulmonar) con abordaje abierto. Incluye también las cirugías. Se excluyen aquellos episodios que además tienen un procedimiento de trasplante de corazón o bypass, endocarditis y TAVI (Transcateter aortic valve implantation)",
ICD-10,02133D4,02133D4,"Derivación de vena coronaria a arteria coronaria, cuatro o más arterias, con dispositivo intraluminal, abordaje percutáneo",Procedimiento,E,Cirugía Valvular Cardíaca,,,,"Definición clínica de Intervenciones Valvulares Cardiacas: Episodios programados con intervención de reparación o sustitución valvular cardiaca (mitral, aórtica, tricúspidea o pulmonar) con abordaje abierto. Incluye también las cirugías. Se excluyen aquellos episodios que además tienen un procedimiento de trasplante de corazón o bypass, endocarditis y TAVI (Transcateter aortic valve implantation)",
ICD-10,0213444,0213444,"Derivación de vena coronaria a arteria coronaria, cuatro o más arterias, con dispositivo intraluminal, liberador de fármaco, abordaje endoscópico percutáneo",Procedimiento,E,Cirugía Valvular Cardíaca,,,,"Definición clínica de Intervenciones Valvulares Cardiacas: Episodios programados con intervención de reparación o sustitución valvular cardiaca (mitral, aórtica, tricúspidea o pulmonar) con abordaje abierto. Incluye también las cirugías. Se excluyen aquellos episodios que además tienen un procedimiento de trasplante de corazón o bypass, endocarditis y TAVI (Transcateter aortic valve implantation)",
ICD-10,0213483,0213483,"Derivación de arteria coronaria a arteria coronaria, cuatro o más arterias, con tejido zooplástico, abordaje endoscópico percutáneo",Procedimiento,E,Cirugía Valvular Cardíaca,,,,"Definición clínica de Intervenciones Valvulares Cardiacas: Episodios programados con intervención de reparación o sustitución valvular cardiaca (mitral, aórtica, tricúspidea o pulmonar) con abordaje abierto. Incluye también las cirugías. Se excluyen aquellos episodios que además tienen un procedimiento de trasplante de corazón o bypass, endocarditis y TAVI (Transcateter aortic valve implantation)",
ICD-10,0213488,0213488,"Derivación de mamaria interna, derecha a arteria coronaria, cuatro o más arterias, con tejido zooplástico, abordaje endoscópico percutáneo",Procedimiento,E,Cirugía Valvular Cardíaca,,,,"Definición clínica de Intervenciones Valvulares Cardiacas: Episodios programados con intervención de reparación o sustitución valvular cardiaca (mitral, aórtica, tricúspidea o pulmonar) con abordaje abierto. Incluye también las cirugías. Se excluyen aquellos episodios que además tienen un procedimiento de trasplante de corazón o bypass, endocarditis y TAVI (Transcateter aortic valve implantation)",
ICD-10,0213489,0213489,"Derivación de mamaria interna, izquierda a arteria coronaria, cuatro o más arterias, con tejido zooplástico, abordaje endoscópico percutáneo",Procedimiento,E,Cirugía Valvular Cardíaca,,,,"Definición clínica de Intervenciones Valvulares Cardiacas: Episodios programados con intervención de reparación o sustitución valvular cardiaca (mitral, aórtica, tricúspidea o pulmonar) con abordaje abierto. Incluye también las cirugías. Se excluyen aquellos episodios que además tienen un procedimiento de trasplante de corazón o bypass, endocarditis y TAVI (Transcateter aortic valve implantation)",
ICD-10,021348C,021348C,"Derivación de arteria torácica a arteria coronaria, cuatro o más arterias, con tejido zooplástico, abordaje endoscópico percutáneo",Procedimiento,E,Cirugía Valvular Cardíaca,,,,"Definición clínica de Intervenciones Valvulares Cardiacas: Episodios programados con intervención de reparación o sustitución valvular cardiaca (mitral, aórtica, tricúspidea o pulmonar) con abordaje abierto. Incluye también las cirugías. Se excluyen aquellos episodios que además tienen un procedimiento de trasplante de corazón o bypass, endocarditis y TAVI (Transcateter aortic valve implantation)",
ICD-10,021348F,021348F,"Derivación de arteria abdominal a arteria coronaria, cuatro o más arterias, con tejido zooplástico, abordaje endoscópico percutáneo",Procedimiento,E,Cirugía Valvular Cardíaca,,,,"Definición clínica de Intervenciones Valvulares Cardiacas: Episodios programados con intervención de reparación o sustitución valvular cardiaca (mitral, aórtica, tricúspidea o pulmonar) con abordaje abierto. Incluye también las cirugías. Se excluyen aquellos episodios que además tienen un procedimiento de trasplante de corazón o bypass, endocarditis y TAVI (Transcateter aortic valve implantation)",
ICD-10,021348W,021348W,"Derivación de aorta a arteria coronaria, cuatro o más arterias, con tejido zooplástico, abordaje endoscópico percutáneo",Procedimiento,E,Cirugía Valvular Cardíaca,,,,"Definición clínica de Intervenciones Valvulares Cardiacas: Episodios programados con intervención de reparación o sustitución valvular cardiaca (mitral, aórtica, tricúspidea o pulmonar) con abordaje abierto. Incluye también las cirugías. Se excluyen aquellos episodios que además tienen un procedimiento de trasplante de corazón o bypass, endocarditis y TAVI (Transcateter aortic valve implantation)",
ICD-10,0213493,0213493,"Derivación de arteria coronaria a arteria coronaria, cuatro o más arterias, con tejido venoso autólogo, abordaje endoscópico percutáneo",Procedimiento,E,Cirugía Valvular Cardíaca,,,,"Definición clínica de Intervenciones Valvulares Cardiacas: Episodios programados con intervención de reparación o sustitución valvular cardiaca (mitral, aórtica, tricúspidea o pulmonar) con abordaje abierto. Incluye también las cirugías. Se excluyen aquellos episodios que además tienen un procedimiento de trasplante de corazón o bypass, endocarditis y TAVI (Transcateter aortic valve implantation)",
ICD-10,0213498,0213498,"Derivación de mamaria interna, derecha a arteria coronaria, cuatro o más arterias, con tejido venoso autólogo, abordaje endoscópico percutáneo",Procedimiento,E,Cirugía Valvular Cardíaca,,,,"Definición clínica de Intervenciones Valvulares Cardiacas: Episodios programados con intervención de reparación o sustitución valvular cardiaca (mitral, aórtica, tricúspidea o pulmonar) con abordaje abierto. Incluye también las cirugías. Se excluyen aquellos episodios que además tienen un procedimiento de trasplante de corazón o bypass, endocarditis y TAVI (Transcateter aortic valve implantation)",
ICD-10,0213499,0213499,"Derivación de mamaria interna, izquierda a arteria coronaria, cuatro o más arterias, con tejido venoso autólogo, abordaje endoscópico percutáneo",Procedimiento,E,Cirugía Valvular Cardíaca,,,,"Definición clínica de Intervenciones Valvulares Cardiacas: Episodios programados con intervención de reparación o sustitución valvular cardiaca (mitral, aórtica, tricúspidea o pulmonar) con abordaje abierto. Incluye también las cirugías. Se excluyen aquellos episodios que además tienen un procedimiento de trasplante de corazón o bypass, endocarditis y TAVI (Transcateter aortic valve implantation)",
ICD-10,021349C,021349C,"Derivación de arteria torácica a arteria coronaria, cuatro o más arterias, con tejido venoso autólogo, abordaje endoscópico percutáneo",Procedimiento,E,Cirugía Valvular Cardíaca,,,,"Definición clínica de Intervenciones Valvulares Cardiacas: Episodios programados con intervención de reparación o sustitución valvular cardiaca (mitral, aórtica, tricúspidea o pulmonar) con abordaje abierto. Incluye también las cirugías. Se excluyen aquellos episodios que además tienen un procedimiento de trasplante de corazón o bypass, endocarditis y TAVI (Transcateter aortic valve implantation)",
ICD-10,021349F,021349F,"Derivación de arteria abdominal a arteria coronaria, cuatro o más arterias, con tejido venoso autólogo, abordaje endoscópico percutáneo",Procedimiento,E,Cirugía Valvular Cardíaca,,,,"Definición clínica de Intervenciones Valvulares Cardiacas: Episodios programados con intervención de reparación o sustitución valvular cardiaca (mitral, aórtica, tricúspidea o pulmonar) con abordaje abierto. Incluye también las cirugías. Se excluyen aquellos episodios que además tienen un procedimiento de trasplante de corazón o bypass, endocarditis y TAVI (Transcateter aortic valve implantation)",
ICD-10,021349W,021349W,"Derivación de aorta a arteria coronaria, cuatro o más arterias, con tejido venoso autólogo, abordaje endoscópico percutáneo",Procedimiento,E,Cirugía Valvular Cardíaca,,,,"Definición clínica de Intervenciones Valvulares Cardiacas: Episodios programados con intervención de reparación o sustitución valvular cardiaca (mitral, aórtica, tricúspidea o pulmonar) con abordaje abierto. Incluye también las cirugías. Se excluyen aquellos episodios que además tienen un procedimiento de trasplante de corazón o bypass, endocarditis y TAVI (Transcateter aortic valve implantation)",
ICD-10,02134A3,02134A3,"Derivación de arteria coronaria a arteria coronaria, cuatro o más arterias, con tejido arterial autólogo, abordaje endoscópico percutáneo",Procedimiento,E,Cirugía Valvular Cardíaca,,,,"Definición clínica de Intervenciones Valvulares Cardiacas: Episodios programados con intervención de reparación o sustitución valvular cardiaca (mitral, aórtica, tricúspidea o pulmonar) con abordaje abierto. Incluye también las cirugías. Se excluyen aquellos episodios que además tienen un procedimiento de trasplante de corazón o bypass, endocarditis y TAVI (Transcateter aortic valve implantation)",
ICD-10,02134A8,02134A8,"Derivación de mamaria interna, derecha a arteria coronaria, cuatro o más arterias, con tejido arterial autólogo, abordaje endoscópico percutáneo",Procedimiento,E,Cirugía Valvular Cardíaca,,,,"Definición clínica de Intervenciones Valvulares Cardiacas: Episodios programados con intervención de reparación o sustitución valvular cardiaca (mitral, aórtica, tricúspidea o pulmonar) con abordaje abierto. Incluye también las cirugías. Se excluyen aquellos episodios que además tienen un procedimiento de trasplante de corazón o bypass, endocarditis y TAVI (Transcateter aortic valve implantation)",
ICD-10,02134A9,02134A9,"Derivación de mamaria interna, izquierda a arteria coronaria, cuatro o más arterias, con tejido arterial autólogo, abordaje endoscópico percutáneo",Procedimiento,E,Cirugía Valvular Cardíaca,,,,"Definición clínica de Intervenciones Valvulares Cardiacas: Episodios programados con intervención de reparación o sustitución valvular cardiaca (mitral, aórtica, tricúspidea o pulmonar) con abordaje abierto. Incluye también las cirugías. Se excluyen aquellos episodios que además tienen un procedimiento de trasplante de corazón o bypass, endocarditis y TAVI (Transcateter aortic valve implantation)",
ICD-10,02134AC,02134AC,"Derivación de arteria torácica a arteria coronaria, cuatro o más arterias, con tejido arterial autólogo, abordaje endoscópico percutáneo",Procedimiento,E,Cirugía Valvular Cardíaca,,,,"Definición clínica de Intervenciones Valvulares Cardiacas: Episodios programados con intervención de reparación o sustitución valvular cardiaca (mitral, aórtica, tricúspidea o pulmonar) con abordaje abierto. Incluye también las cirugías. Se excluyen aquellos episodios que además tienen un procedimiento de trasplante de corazón o bypass, endocarditis y TAVI (Transcateter aortic valve implantation)",
ICD-10,02134AF,02134AF,"Derivación de arteria abdominal a arteria coronaria, cuatro o más arterias, con tejido arterial autólogo, abordaje endoscópico percutáneo",Procedimiento,E,Cirugía Valvular Cardíaca,,,,"Definición clínica de Intervenciones Valvulares Cardiacas: Episodios programados con intervención de reparación o sustitución valvular cardiaca (mitral, aórtica, tricúspidea o pulmonar) con abordaje abierto. Incluye también las cirugías. Se excluyen aquellos episodios que además tienen un procedimiento de trasplante de corazón o bypass, endocarditis y TAVI (Transcateter aortic valve implantation)",
ICD-10,02134AW,02134AW,"Derivación de aorta a arteria coronaria, cuatro o más arterias, con tejido arterial autólogo, abordaje endoscópico percutáneo",Procedimiento,E,Cirugía Valvular Cardíaca,,,,"Definición clínica de Intervenciones Valvulares Cardiacas: Episodios programados con intervención de reparación o sustitución valvular cardiaca (mitral, aórtica, tricúspidea o pulmonar) con abordaje abierto. Incluye también las cirugías. Se excluyen aquellos episodios que además tienen un procedimiento de trasplante de corazón o bypass, endocarditis y TAVI (Transcateter aortic valve implantation)",
ICD-10,02134D4,02134D4,"Derivación de vena coronaria a arteria coronaria, cuatro o más arterias, con dispositivo intraluminal, abordaje endoscópico percutáneo",Procedimiento,E,Cirugía Valvular Cardíaca,,,,"Definición clínica de Intervenciones Valvulares Cardiacas: Episodios programados con intervención de reparación o sustitución valvular cardiaca (mitral, aórtica, tricúspidea o pulmonar) con abordaje abierto. Incluye también las cirugías. Se excluyen aquellos episodios que además tienen un procedimiento de trasplante de corazón o bypass, endocarditis y TAVI (Transcateter aortic valve implantation)",
ICD-10,02134J3,02134J3,"Derivación de arteria coronaria a arteria coronaria, cuatro o más arterias, con sustituto sintético, abordaje endoscópico percutáneo",Procedimiento,E,Cirugía Valvular Cardíaca,,,,"Definición clínica de Intervenciones Valvulares Cardiacas: Episodios programados con intervención de reparación o sustitución valvular cardiaca (mitral, aórtica, tricúspidea o pulmonar) con abordaje abierto. Incluye también las cirugías. Se excluyen aquellos episodios que además tienen un procedimiento de trasplante de corazón o bypass, endocarditis y TAVI (Transcateter aortic valve implantation)",
ICD-10,02134J8,02134J8,"Derivación de mamaria interna, derecha a arteria coronaria, cuatro o más arterias, con sustituto sintético, abordaje endoscópico percutáneo",Procedimiento,E,Cirugía Valvular Cardíaca,,,,"Definición clínica de Intervenciones Valvulares Cardiacas: Episodios programados con intervención de reparación o sustitución valvular cardiaca (mitral, aórtica, tricúspidea o pulmonar) con abordaje abierto. Incluye también las cirugías. Se excluyen aquellos episodios que además tienen un procedimiento de trasplante de corazón o bypass, endocarditis y TAVI (Transcateter aortic valve implantation)",
ICD-10,02134J9,02134J9,"Derivación de mamaria interna, izquierda a arteria coronaria, cuatro o más arterias, con sustituto sintético, abordaje endoscópico percutáneo",Procedimiento,E,Cirugía Valvular Cardíaca,,,,"Definición clínica de Intervenciones Valvulares Cardiacas: Episodios programados con intervención de reparación o sustitución valvular cardiaca (mitral, aórtica, tricúspidea o pulmonar) con abordaje abierto. Incluye también las cirugías. Se excluyen aquellos episodios que además tienen un procedimiento de trasplante de corazón o bypass, endocarditis y TAVI (Transcateter aortic valve implantation)",
ICD-10,02134JC,02134JC,"Derivación de arteria torácica a arteria coronaria, cuatro o más arterias, con sustituto sintético, abordaje endoscópico percutáneo",Procedimiento,E,Cirugía Valvular Cardíaca,,,,"Definición clínica de Intervenciones Valvulares Cardiacas: Episodios programados con intervención de reparación o sustitución valvular cardiaca (mitral, aórtica, tricúspidea o pulmonar) con abordaje abierto. Incluye también las cirugías. Se excluyen aquellos episodios que además tienen un procedimiento de trasplante de corazón o bypass, endocarditis y TAVI (Transcateter aortic valve implantation)",
ICD-10,02134JF,02134JF,"Derivación de arteria abdominal a arteria coronaria, cuatro o más arterias, con sustituto sintético, abordaje endoscópico percutáneo",Procedimiento,E,Cirugía Valvular Cardíaca,,,,"Definición clínica de Intervenciones Valvulares Cardiacas: Episodios programados con intervención de reparación o sustitución valvular cardiaca (mitral, aórtica, tricúspidea o pulmonar) con abordaje abierto. Incluye también las cirugías. Se excluyen aquellos episodios que además tienen un procedimiento de trasplante de corazón o bypass, endocarditis y TAVI (Transcateter aortic valve implantation)",
ICD-10,02134JW,02134JW,"Derivación de aorta a arteria coronaria, cuatro o más arterias, con sustituto sintético, abordaje endoscópico percutáneo",Procedimiento,E,Cirugía Valvular Cardíaca,,,,"Definición clínica de Intervenciones Valvulares Cardiacas: Episodios programados con intervención de reparación o sustitución valvular cardiaca (mitral, aórtica, tricúspidea o pulmonar) con abordaje abierto. Incluye también las cirugías. Se excluyen aquellos episodios que además tienen un procedimiento de trasplante de corazón o bypass, endocarditis y TAVI (Transcateter aortic valve implantation)",
