encoding,code,code_clean,description,Tipo código,Inclusión/Exclusión,Cohort,Subcohort,p_type_cd,d_type_cd,observations,comments
ICD-10,S72.126B,S72126B,"Fractura sin desplazamiento de trocánter menor de fémur no especificado, contacto inicial por fractura abierta tipo I, II o NEOM",Diagnóstico,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,S72.126C,S72126C,"Fractura sin desplazamiento de trocánter menor de fémur no especificado, contacto inicial por fractura abierta tipo IIIA, IIIB o IIIC",Diagnóstico,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,S72.131A,S72131A,"Fractura de apófisis desplazada de fémur derecho, contacto inicial por fractura cerrada",Diagnóstico,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,S72.131B,S72131B,"Fractura de apófisis desplazada de fémur derecho, contacto inicial por fractura abierta tipo I, II o NEOM",Diagnóstico,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,S72.131C,S72131C,"Fractura de apófisis desplazada de fémur derecho, contacto inicial por fractura abierta tipo IIIA, IIIB o IIIC",Diagnóstico,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,S72.132A,S72132A,"Fractura de apófisis desplazada de fémur izquierdo, contacto inicial por fractura cerrada",Diagnóstico,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,S72.132B,S72132B,"Fractura de apófisis desplazada de fémur izquierdo, contacto inicial por fractura abierta tipo I, II o NEOM",Diagnóstico,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,S72.132C,S72132C,"Fractura de apófisis desplazada de fémur izquierdo, contacto inicial por fractura abierta tipo IIIA, IIIB o IIIC",Diagnóstico,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,S72.133A,S72133A,"Fractura de apófisis desplazada de fémur no especificado, contacto inicial por fractura cerrada",Diagnóstico,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,S72.133B,S72133B,"Fractura de apófisis desplazada de fémur no especificado, contacto inicial por fractura abierta tipo I, II o NEOM",Diagnóstico,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,S72.133C,S72133C,"Fractura de apófisis desplazada de fémur no especificado, contacto inicial por fractura abierta tipo IIIA, IIIB o IIIC",Diagnóstico,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,S72.134A,S72134A,"Fractura de apófisis sin desplazamiento de fémur derecho, contacto inicial por fractura cerrada",Diagnóstico,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,S72.134B,S72134B,"Fractura de apófisis sin desplazamiento de fémur derecho, contacto inicial por fractura abierta tipo I, II o NEOM",Diagnóstico,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,S72.134C,S72134C,"Fractura de apófisis sin desplazamiento de fémur derecho, contacto inicial por fractura abierta tipo IIIA, IIIB o IIIC",Diagnóstico,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,S72.135A,S72135A,"Fractura de apófisis sin desplazamiento de fémur izquierdo, contacto inicial por fractura cerrada",Diagnóstico,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,S72.135B,S72135B,"Fractura de apófisis sin desplazamiento de fémur izquierdo, contacto inicial por fractura abierta tipo I, II o NEOM",Diagnóstico,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,S72.135C,S72135C,"Fractura de apófisis sin desplazamiento de fémur izquierdo, contacto inicial por fractura abierta tipo IIIA, IIIB o IIIC",Diagnóstico,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,S72.136A,S72136A,"Fractura de apófisis sin desplazamiento de fémur no especificado, contacto inicial por fractura cerrada",Diagnóstico,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,S72.136B,S72136B,"Fractura de apófisis sin desplazamiento de fémur no especificado, contacto inicial por fractura abierta tipo I, II o NEOM",Diagnóstico,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,S72.136C,S72136C,"Fractura de apófisis sin desplazamiento de fémur no especificado, contacto inicial por fractura abierta tipo IIIA, IIIB o IIIC",Diagnóstico,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,S72.141A,S72141A,"Fractura intertrocantérea desplazada de fémur derecho, contacto inicial por fractura cerrada",Diagnóstico,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,S72.141B,S72141B,"Fractura intertrocantérea desplazada de fémur derecho, contacto inicial por fractura abierta tipo I, II o NEOM",Diagnóstico,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,S72.141C,S72141C,"Fractura intertrocantérea desplazada de fémur derecho, contacto inicial por fractura abierta tipo IIIA, IIIB o IIIC",Diagnóstico,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,S72.142A,S72142A,"Fractura intertrocantérea desplazada de fémur izquierdo, contacto inicial por fractura cerrada",Diagnóstico,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,S72.142B,S72142B,"Fractura intertrocantérea desplazada de fémur izquierdo, contacto inicial por fractura abierta tipo I, II o NEOM",Diagnóstico,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,S72.142C,S72142C,"Fractura intertrocantérea desplazada de fémur izquierdo, contacto inicial por fractura abierta tipo IIIA, IIIB o IIIC",Diagnóstico,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,S72.143A,S72143A,"Fractura intertrocantérea desplazada de fémur no especificado, contacto inicial por fractura cerrada",Diagnóstico,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,S72.143B,S72143B,"Fractura intertrocantérea desplazada de fémur no especificado, contacto inicial por fractura abierta tipo I, II o NEOM",Diagnóstico,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,S72.143C,S72143C,"Fractura intertrocantérea desplazada de fémur no especificado, contacto inicial por fractura abierta tipo IIIA, IIIB o IIIC",Diagnóstico,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,S72.144A,S72144A,"Fractura intertrocantérea sin desplazamiento de fémur derecho, contacto inicial por fractura cerrada",Diagnóstico,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,S72.144B,S72144B,"Fractura intertrocantérea sin desplazamiento de fémur derecho, contacto inicial por fractura abierta tipo I, II o NEOM",Diagnóstico,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,S72.144C,S72144C,"Fractura intertrocantérea sin desplazamiento de fémur derecho, contacto inicial por fractura abierta tipo IIIA, IIIB o IIIC",Diagnóstico,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,S72.145A,S72145A,"Fractura intertrocantérea sin desplazamiento de fémur izquierdo, contacto inicial por fractura cerrada",Diagnóstico,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,S72.145B,S72145B,"Fractura intertrocantérea sin desplazamiento de fémur izquierdo, contacto inicial por fractura abierta tipo I, II o NEOM",Diagnóstico,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,S72.145C,S72145C,"Fractura intertrocantérea sin desplazamiento de fémur izquierdo, contacto inicial por fractura abierta tipo IIIA, IIIB o IIIC",Diagnóstico,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,S72.146A,S72146A,"Fractura intertrocantérea sin desplazamiento de fémur no especificado, contacto inicial por fractura cerrada",Diagnóstico,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,S72.146B,S72146B,"Fractura intertrocantérea sin desplazamiento de fémur no especificado, contacto inicial por fractura abierta tipo I, II o NEOM",Diagnóstico,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,S72.146C,S72146C,"Fractura intertrocantérea sin desplazamiento de fémur no especificado, contacto inicial por fractura abierta tipo IIIA, IIIB o IIIC",Diagnóstico,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,S72.21XA,S7221XA,"Fractura subtrocantérea desplazada de fémur derecho, contacto inicial por fractura cerrada",Diagnóstico,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,S72.21XB,S7221XB,"Fractura subtrocantérea desplazada de fémur derecho, contacto inicial por fractura abierta tipo I, II o NEOM",Diagnóstico,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,S72.21XC,S7221XC,"Fractura subtrocantérea desplazada de fémur derecho, contacto inicial por fractura abierta tipo IIIA, IIIB o IIIC",Diagnóstico,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,S72.22XA,S7222XA,"Fractura subtrocantérea desplazada de fémur izquierdo, contacto inicial por fractura cerrada",Diagnóstico,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,S72.22XB,S7222XB,"Fractura subtrocantérea desplazada de fémur izquierdo, contacto inicial por fractura abierta tipo I, II o NEOM",Diagnóstico,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,S72.22XC,S7222XC,"Fractura subtrocantérea desplazada de fémur izquierdo, contacto inicial por fractura abierta tipo IIIA, IIIB o IIIC",Diagnóstico,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,S72.23XA,S7223XA,"Fractura subtrocantérea desplazada de fémur no especificado, contacto inicial por fractura cerrada",Diagnóstico,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,S72.23XB,S7223XB,"Fractura subtrocantérea desplazada de fémur no especificado, contacto inicial por fractura abierta tipo I, II o NEOM",Diagnóstico,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,S72.23XC,S7223XC,"Fractura subtrocantérea desplazada de fémur no especificado, contacto inicial por fractura abierta tipo IIIA, IIIB o IIIC",Diagnóstico,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,S72.24XA,S7224XA,"Fractura subtrocantérea sin desplazamiento de fémur derecho, contacto inicial por fractura cerrada",Diagnóstico,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,S72.24XB,S7224XB,"Fractura subtrocantérea sin desplazamiento de fémur derecho, contacto inicial por fractura abierta tipo I, II o NEOM",Diagnóstico,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,S72.24XC,S7224XC,"Fractura subtrocantérea sin desplazamiento de fémur derecho, contacto inicial por fractura abierta tipo IIIA, IIIB o IIIC",Diagnóstico,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,S72.25XA,S7225XA,"Fractura subtrocantérea sin desplazamiento de fémur izquierdo, contacto inicial por fractura cerrada",Diagnóstico,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,S72.25XB,S7225XB,"Fractura subtrocantérea sin desplazamiento de fémur izquierdo, contacto inicial por fractura abierta tipo I, II o NEOM",Diagnóstico,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,S72.25XC,S7225XC,"Fractura subtrocantérea sin desplazamiento de fémur izquierdo, contacto inicial por fractura abierta tipo IIIA, IIIB o IIIC",Diagnóstico,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,S72.26XA,S7226XA,"Fractura subtrocantérea sin desplazamiento de fémur no especificado, contacto inicial por fractura cerrada",Diagnóstico,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,S72.26XB,S7226XB,"Fractura subtrocantérea sin desplazamiento de fémur no especificado, contacto inicial por fractura abierta tipo I, II o NEOM",Diagnóstico,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,S72.26XC,S7226XC,"Fractura subtrocantérea sin desplazamiento de fémur no especificado, contacto inicial por fractura abierta tipo IIIA, IIIB o IIIC",Diagnóstico,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,K70*,K70*,Enfermedad hepàtica alcohòlica,Diagnóstico,Inclusión condicionada a…,Hemorragia Digestiva,Enfermedad hepática con hemorragia digestiva,,,Definición clínica de Hemorragias Digestivas: Episodios urgentes con diganóstico principal de hemorragia digestiva o como diagnóstico secundario si se asocia a diagnóstico principal de enfermedad hepática, Códigos de diagnósticos principal de enfermeda hepática acompañado de diagnóstico secundario de hemorragia digestiva no más allá de la posición 4
ICD-10,K71*,K71*,Enfermedad hepàtica tóxica,Diagnóstico,Inclusión condicionada a…,Hemorragia Digestiva,Enfermedad hepática con hemorragia digestiva,,,Definición clínica de Hemorragias Digestivas: Episodios urgentes con diganóstico principal de hemorragia digestiva o como diagnóstico secundario si se asocia a diagnóstico principal de enfermedad hepática, Códigos de diagnósticos principal de enfermeda hepática acompañado de diagnóstico secundario de hemorragia digestiva no más allá de la posición 4
ICD-10,"K74.3,4,5,6*","K74.3,4,5,6*",Cirrosis hepática,Diagnóstico,Inclusión condicionada a…,Hemorragia Digestiva,Enfermedad hepática con hemorragia digestiva,,,Definición clínica de Hemorragias Digestivas: Episodios urgentes con diganóstico principal de hemorragia digestiva o como diagnóstico secundario si se asocia a diagnóstico principal de enfermedad hepática, Códigos de diagnósticos principal de enfermeda hepática acompañado de diagnóstico secundario de hemorragia digestiva no más allá de la posición 4
ICD-10,K75.81,K75.81,Esteatohepatitis no alcohólica (EHNA),Diagnóstico,Inclusión condicionada a…,Hemorragia Digestiva,Enfermedad hepática con hemorragia digestiva,,,Definición clínica de Hemorragias Digestivas: Episodios urgentes con diganóstico principal de hemorragia digestiva o como diagnóstico secundario si se asocia a diagnóstico principal de enfermedad hepática, Códigos de diagnósticos principal de enfermeda hepática acompañado de diagnóstico secundario de hemorragia digestiva no más allá de la posición 4
ICD-10,I85.01,I8501,Varices esofágicas con sangrado,Diagnóstico,I,Hemorragia Digestiva,,,,Definición clínica de Hemorragias Digestivas: Episodios urgentes con diganóstico principal de hemorragia digestiva o como diagnóstico secundario si se asocia a diagnóstico principal de enfermedad hepática,
ICD-10,I85.11,I8511,Varices esofágicas secundarias con sangrado,Diagnóstico,I,Hemorragia Digestiva,,,,Definición clínica de Hemorragias Digestivas: Episodios urgentes con diganóstico principal de hemorragia digestiva o como diagnóstico secundario si se asocia a diagnóstico principal de enfermedad hepática,
ICD-10,K21.01,K2101,"Enfermedad por reflujo gastroesofágico con esofagitis, con hemorragia",Diagnóstico,I,Hemorragia Digestiva,,,,Definición clínica de Hemorragias Digestivas: Episodios urgentes con diganóstico principal de hemorragia digestiva o como diagnóstico secundario si se asocia a diagnóstico principal de enfermedad hepática,
ICD-10,K22.11,K2211,Úlcera de esófago con hemorragia,Diagnóstico,I,Hemorragia Digestiva,,,,Definición clínica de Hemorragias Digestivas: Episodios urgentes con diganóstico principal de hemorragia digestiva o como diagnóstico secundario si se asocia a diagnóstico principal de enfermedad hepática,
ICD-10,K22.6,K226,Síndrome de desgarro-hemorragia gastroesofágico,Diagnóstico,I,Hemorragia Digestiva,,,,Definición clínica de Hemorragias Digestivas: Episodios urgentes con diganóstico principal de hemorragia digestiva o como diagnóstico secundario si se asocia a diagnóstico principal de enfermedad hepática,
ICD-10,K25.0,K250,Úlcera gástrica aguda con hemorragia,Diagnóstico,I,Hemorragia Digestiva,,,,Definición clínica de Hemorragias Digestivas: Episodios urgentes con diganóstico principal de hemorragia digestiva o como diagnóstico secundario si se asocia a diagnóstico principal de enfermedad hepática,
ICD-10,K25.2,K252,Úlcera gástrica aguda con hemorragia y perforación,Diagnóstico,I,Hemorragia Digestiva,,,,Definición clínica de Hemorragias Digestivas: Episodios urgentes con diganóstico principal de hemorragia digestiva o como diagnóstico secundario si se asocia a diagnóstico principal de enfermedad hepática,
ICD-10,K25.4,K254,Úlcera gástrica crónica o no especificada con hemorragia,Diagnóstico,I,Hemorragia Digestiva,,,,Definición clínica de Hemorragias Digestivas: Episodios urgentes con diganóstico principal de hemorragia digestiva o como diagnóstico secundario si se asocia a diagnóstico principal de enfermedad hepática,
ICD-10,K25.6,K256,Úlcera gástrica crónica o no especificada con hemorragia y perforación,Diagnóstico,I,Hemorragia Digestiva,,,,Definición clínica de Hemorragias Digestivas: Episodios urgentes con diganóstico principal de hemorragia digestiva o como diagnóstico secundario si se asocia a diagnóstico principal de enfermedad hepática,
ICD-10,K26.0,K260,Úlcera duodenal aguda con hemorragia,Diagnóstico,I,Hemorragia Digestiva,,,,Definición clínica de Hemorragias Digestivas: Episodios urgentes con diganóstico principal de hemorragia digestiva o como diagnóstico secundario si se asocia a diagnóstico principal de enfermedad hepática,
ICD-10,K26.2,K262,Úlcera duodenal aguda con hemorragia y perforación,Diagnóstico,I,Hemorragia Digestiva,,,,Definición clínica de Hemorragias Digestivas: Episodios urgentes con diganóstico principal de hemorragia digestiva o como diagnóstico secundario si se asocia a diagnóstico principal de enfermedad hepática,
ICD-10,K26.4,K264,Úlcera duodenal crónica o no especificada con hemorragia,Diagnóstico,I,Hemorragia Digestiva,,,,Definición clínica de Hemorragias Digestivas: Episodios urgentes con diganóstico principal de hemorragia digestiva o como diagnóstico secundario si se asocia a diagnóstico principal de enfermedad hepática,
ICD-10,K26.6,K266,Úlcera duodenal crónica o no especificada con hemorragia y perforación,Diagnóstico,I,Hemorragia Digestiva,,,,Definición clínica de Hemorragias Digestivas: Episodios urgentes con diganóstico principal de hemorragia digestiva o como diagnóstico secundario si se asocia a diagnóstico principal de enfermedad hepática,
ICD-10,K27.0,K270,"Úlcera péptica aguda, localización no especificada, con hemorragia",Diagnóstico,I,Hemorragia Digestiva,,,,Definición clínica de Hemorragias Digestivas: Episodios urgentes con diganóstico principal de hemorragia digestiva o como diagnóstico secundario si se asocia a diagnóstico principal de enfermedad hepática,
ICD-10,K27.2,K272,"Úlcera péptica aguda, localización no especificada, con hemorragia y perforación",Diagnóstico,I,Hemorragia Digestiva,,,,Definición clínica de Hemorragias Digestivas: Episodios urgentes con diganóstico principal de hemorragia digestiva o como diagnóstico secundario si se asocia a diagnóstico principal de enfermedad hepática,
ICD-10,K27.4,K274,"Úlcera péptica crónica o no especificada, localización no especificada, con hemorragia",Diagnóstico,I,Hemorragia Digestiva,,,,Definición clínica de Hemorragias Digestivas: Episodios urgentes con diganóstico principal de hemorragia digestiva o como diagnóstico secundario si se asocia a diagnóstico principal de enfermedad hepática,
ICD-10,K27.6,K276,"Úlcera péptica crónica o no especificada, localización no especificada, con ambos hemorragia y perforación",Diagnóstico,I,Hemorragia Digestiva,,,,Definición clínica de Hemorragias Digestivas: Episodios urgentes con diganóstico principal de hemorragia digestiva o como diagnóstico secundario si se asocia a diagnóstico principal de enfermedad hepática,
ICD-10,K28.0,K280,Úlcera gastroyeyunal aguda con hemorragia,Diagnóstico,I,Hemorragia Digestiva,,,,Definición clínica de Hemorragias Digestivas: Episodios urgentes con diganóstico principal de hemorragia digestiva o como diagnóstico secundario si se asocia a diagnóstico principal de enfermedad hepática,
ICD-10,K28.2,K282,Úlcera gastroyeyunal aguda con hemorragia y perforación,Diagnóstico,I,Hemorragia Digestiva,,,,Definición clínica de Hemorragias Digestivas: Episodios urgentes con diganóstico principal de hemorragia digestiva o como diagnóstico secundario si se asocia a diagnóstico principal de enfermedad hepática,
ICD-10,K28.4,K284,Úlcera gastroyeyunal crónica o no especificada con hemorragia,Diagnóstico,I,Hemorragia Digestiva,,,,Definición clínica de Hemorragias Digestivas: Episodios urgentes con diganóstico principal de hemorragia digestiva o como diagnóstico secundario si se asocia a diagnóstico principal de enfermedad hepática,
ICD-10,K28.6,K286,Úlcera gastroyeyunal crónica o no especificada con hemorragia y perforación,Diagnóstico,I,Hemorragia Digestiva,,,,Definición clínica de Hemorragias Digestivas: Episodios urgentes con diganóstico principal de hemorragia digestiva o como diagnóstico secundario si se asocia a diagnóstico principal de enfermedad hepática,
ICD-10,K29.01,K2901,Gastritis aguda con hemorragia,Diagnóstico,I,Hemorragia Digestiva,,,,Definición clínica de Hemorragias Digestivas: Episodios urgentes con diganóstico principal de hemorragia digestiva o como diagnóstico secundario si se asocia a diagnóstico principal de enfermedad hepática,
ICD-10,K29.21,K2921,Gastritis alcohólica con hemorragia,Diagnóstico,I,Hemorragia Digestiva,,,,Definición clínica de Hemorragias Digestivas: Episodios urgentes con diganóstico principal de hemorragia digestiva o como diagnóstico secundario si se asocia a diagnóstico principal de enfermedad hepática,
ICD-10,K29.31,K2931,Gastritis crónica superficial con hemorragia,Diagnóstico,I,Hemorragia Digestiva,,,,Definición clínica de Hemorragias Digestivas: Episodios urgentes con diganóstico principal de hemorragia digestiva o como diagnóstico secundario si se asocia a diagnóstico principal de enfermedad hepática,
ICD-10,K29.41,K2941,Gastritis crónica atrófica con hemorragia,Diagnóstico,I,Hemorragia Digestiva,,,,Definición clínica de Hemorragias Digestivas: Episodios urgentes con diganóstico principal de hemorragia digestiva o como diagnóstico secundario si se asocia a diagnóstico principal de enfermedad hepática,
ICD-10,K29.51,K2951,Gastritis crónica no especificada con hemorragia,Diagnóstico,I,Hemorragia Digestiva,,,,Definición clínica de Hemorragias Digestivas: Episodios urgentes con diganóstico principal de hemorragia digestiva o como diagnóstico secundario si se asocia a diagnóstico principal de enfermedad hepática,
ICD-10,K29.61,K2961,Otros tipos de gastritis con hemorragia,Diagnóstico,I,Hemorragia Digestiva,,,,Definición clínica de Hemorragias Digestivas: Episodios urgentes con diganóstico principal de hemorragia digestiva o como diagnóstico secundario si se asocia a diagnóstico principal de enfermedad hepática,
ICD-10,K29.71,K2971,"Gastritis, no especificada, con hemorragia",Diagnóstico,I,Hemorragia Digestiva,,,,Definición clínica de Hemorragias Digestivas: Episodios urgentes con diganóstico principal de hemorragia digestiva o como diagnóstico secundario si se asocia a diagnóstico principal de enfermedad hepática,
ICD-10,K29.81,K2981,Duodenitis con hemorragia,Diagnóstico,I,Hemorragia Digestiva,,,,Definición clínica de Hemorragias Digestivas: Episodios urgentes con diganóstico principal de hemorragia digestiva o como diagnóstico secundario si se asocia a diagnóstico principal de enfermedad hepática,
